TransactionID,Date,Item,Category,Season
168,2024-04-12,Onion,Vegetable,All
168,2024-04-12,Papaya,Fruit,Summer
168,2024-04-12,Garlic,Vegetable,All
168,2024-04-12,Ginger,Vegetable,All
169,2024-11-19,Coriander,Vegetable,All
169,2024-11-19,Garlic,Vegetable,All
169,2024-11-19,Cauliflower,Vegetable,Winter
169,2024-11-19,Carrot,Vegetable,Winter
170,2024-02-17,Spinach,Vegetable,Winter
170,2024-02-17,Potato,Vegetable,All
170,2024-02-17,Cabbage,Vegetable,Winter
171,2024-07-08,Garlic,Vegetable,All
171,2024-07-08,Pumpkin,Vegetable,Rainy
171,2024-07-08,Bottle Gourd,Vegetable,Rainy
171,2024-07-08,Ginger,Vegetable,All
172,2024-09-11,Ginger,Vegetable,All
172,2024-09-11,Banana,Fruit,Rainy
172,2024-09-11,Onion,Vegetable,All
172,2024-09-11,Potato,Vegetable,All
173,2024-05-01,Potato,Vegetable,All
173,2024-05-01,Mango,Fruit,Summer
174,2024-09-18,Pumpkin,Vegetable,Rainy
174,2024-09-18,Banana,Fruit,Rainy
174,2024-09-18,Garlic,Vegetable,All
175,2024-02-20,Beetroot,Vegetable,Winter
175,2024-02-20,Green Peas,Vegetable,Winter
175,2024-02-20,Onion,Vegetable,All
175,2024-02-20,Cabbage,Vegetable,Winter
176,2024-09-30,Ginger,Vegetable,All
176,2024-09-30,Pumpkin,Vegetable,Rainy
176,2024-09-30,Banana,Fruit,Rainy
176,2024-09-30,Garlic,Vegetable,All
177,2024-05-07,Pineapple,Fruit,Summer
177,2024-05-07,Mango,Fruit,Summer
177,2024-05-07,Onion,Vegetable,All
177,2024-05-07,Garlic,Vegetable,All
178,2024-10-24,Potato,Vegetable,All
178,2024-10-24,Onion,Vegetable,All
178,2024-10-24,Coriander,Vegetable,All
178,2024-10-24,Garlic,Vegetable,All
179,2024-06-15,Ladyfinger,Vegetable,Summer
179,2024-06-15,Papaya,Fruit,Summer
180,2024-08-13,Bottle Gourd,Vegetable,Rainy
180,2024-08-13,Radish,Vegetable,Rainy
181,2024-06-23,Mango,Fruit,Summer
181,2024-06-23,Watermelon,Fruit,Summer
181,2024-06-23,Papaya,Fruit,Summer
181,2024-06-23,Ladyfinger,Vegetable,Summer
181,2024-06-23,Muskmelon,Fruit,Summer
182,2024-05-30,Pineapple,Fruit,Summer
182,2024-05-30,Muskmelon,Fruit,Summer
183,2024-06-20,Mango,Fruit,Summer
183,2024-06-20,Potato,Vegetable,All
184,2024-06-19,Coriander,Vegetable,All
184,2024-06-19,Onion,Vegetable,All
184,2024-06-19,Watermelon,Fruit,Summer
185,2024-05-28,Capsicum,Vegetable,Summer
185,2024-05-28,Potato,Vegetable,All
185,2024-05-28,Onion,Vegetable,All
185,2024-05-28,Papaya,Fruit,Summer
185,2024-05-28,Coriander,Vegetable,All
186,2024-08-27,Bottle Gourd,Vegetable,Rainy
186,2024-08-27,Ginger,Vegetable,All
187,2024-03-14,Mango,Fruit,Summer
187,2024-03-14,Potato,Vegetable,All
187,2024-03-14,Papaya,Fruit,Summer
188,2024-09-23,Garlic,Vegetable,All
188,2024-09-23,Bottle Gourd,Vegetable,Rainy
188,2024-09-23,Radish,Vegetable,Rainy
189,2024-09-06,Coriander,Vegetable,All
189,2024-09-06,Brinjal,Vegetable,Rainy
189,2024-09-06,Garlic,Vegetable,All
189,2024-09-06,Chilli,Vegetable,Rainy
189,2024-09-06,Pumpkin,Vegetable,Rainy
190,2024-01-19,Coriander,Vegetable,All
190,2024-01-19,Ginger,Vegetable,All
190,2024-01-19,Carrot,Vegetable,Winter
190,2024-01-19,Guava,Fruit,Winter
190,2024-01-19,Beetroot,Vegetable,Winter
191,2024-04-15,Pineapple,Fruit,Summer
191,2024-04-15,Ladyfinger,Vegetable,Summer
191,2024-04-15,Capsicum,Vegetable,Summer
191,2024-04-15,Ginger,Vegetable,All
192,2024-04-22,Pineapple,Fruit,Summer
192,2024-04-22,Capsicum,Vegetable,Summer
192,2024-04-22,Mango,Fruit,Summer
192,2024-04-22,Muskmelon,Fruit,Summer
192,2024-04-22,Garlic,Vegetable,All
193,2024-05-06,Onion,Vegetable,All
193,2024-05-06,Muskmelon,Fruit,Summer
193,2024-05-06,Papaya,Fruit,Summer
194,2024-07-22,Coriander,Vegetable,All
194,2024-07-22,Pumpkin,Vegetable,Rainy
194,2024-07-22,Banana,Fruit,Rainy
195,2024-07-14,Pumpkin,Vegetable,Rainy
195,2024-07-14,Garlic,Vegetable,All
195,2024-07-14,Radish,Vegetable,Rainy
195,2024-07-14,Onion,Vegetable,All
196,2024-02-12,Ginger,Vegetable,All
196,2024-02-12,Cabbage,Vegetable,Winter
196,2024-02-12,Guava,Fruit,Winter
196,2024-02-12,Spinach,Vegetable,Winter
196,2024-02-12,Cauliflower,Vegetable,Winter
197,2024-01-20,Carrot,Vegetable,Winter
197,2024-01-20,Onion,Vegetable,All
197,2024-01-20,Garlic,Vegetable,All
197,2024-01-20,Guava,Fruit,Winter
198,2024-04-24,Ginger,Vegetable,All
198,2024-04-24,Ladyfinger,Vegetable,Summer
198,2024-04-24,Tomato,Vegetable,Summer
199,2024-06-24,Onion,Vegetable,All
199,2024-06-24,Coriander,Vegetable,All
199,2024-06-24,Potato,Vegetable,All
199,2024-06-24,Papaya,Fruit,Summer
199,2024-06-24,Watermelon,Fruit,Summer
200,2024-06-08,Papaya,Fruit,Summer
200,2024-06-08,Onion,Vegetable,All
200,2024-06-08,Pineapple,Fruit,Summer
200,2024-06-08,Ladyfinger,Vegetable,Summer
200,2024-06-08,Tomato,Vegetable,Summer
201,2024-03-30,Papaya,Fruit,Summer
201,2024-03-30,Mango,Fruit,Summer
201,2024-03-30,Potato,Vegetable,All
202,2024-09-22,Bottle Gourd,Vegetable,Rainy
202,2024-09-22,Ginger,Vegetable,All
202,2024-09-22,Onion,Vegetable,All
202,2024-09-22,Brinjal,Vegetable,Rainy
203,2024-05-05,Onion,Vegetable,All
203,2024-05-05,Pineapple,Fruit,Summer
203,2024-05-05,Capsicum,Vegetable,Summer
203,2024-05-05,Tomato,Vegetable,Summer
204,2024-10-15,Ginger,Vegetable,All
204,2024-10-15,Coriander,Vegetable,All
204,2024-10-15,Garlic,Vegetable,All
205,2024-01-26,Beetroot,Vegetable,Winter
205,2024-01-26,Green Peas,Vegetable,Winter
205,2024-01-26,Cauliflower,Vegetable,Winter
206,2024-02-14,Apple,Fruit,Winter
206,2024-02-14,Green Peas,Vegetable,Winter
206,2024-02-14,Onion,Vegetable,All
207,2024-11-22,Coriander,Vegetable,All
207,2024-11-22,Spinach,Vegetable,Winter
207,2024-11-22,Guava,Fruit,Winter
208,2024-11-27,Onion,Vegetable,All
208,2024-11-27,Potato,Vegetable,All
208,2024-11-27,Apple,Fruit,Winter
208,2024-11-27,Ginger,Vegetable,All
209,2024-03-20,Watermelon,Fruit,Summer
209,2024-03-20,Ginger,Vegetable,All
210,2024-09-08,Chilli,Vegetable,Rainy
210,2024-09-08,Onion,Vegetable,All
210,2024-09-08,Ginger,Vegetable,All
210,2024-09-08,Coriander,Vegetable,All
210,2024-09-08,Banana,Fruit,Rainy
211,2024-12-17,Cauliflower,Vegetable,Winter
211,2024-12-17,Carrot,Vegetable,Winter
211,2024-12-17,Green Peas,Vegetable,Winter
211,2024-12-17,Guava,Fruit,Winter
211,2024-12-17,Spinach,Vegetable,Winter
212,2024-01-26,Spinach,Vegetable,Winter
212,2024-01-26,Green Peas,Vegetable,Winter
213,2024-01-13,Spinach,Vegetable,Winter
213,2024-01-13,Coriander,Vegetable,All
213,2024-01-13,Cauliflower,Vegetable,Winter
213,2024-01-13,Ginger,Vegetable,All
213,2024-01-13,Garlic,Vegetable,All
214,2024-02-03,Potato,Vegetable,All
214,2024-02-03,Green Peas,Vegetable,Winter
214,2024-02-03,Cauliflower,Vegetable,Winter
214,2024-02-03,Apple,Fruit,Winter
214,2024-02-03,Spinach,Vegetable,Winter
215,2024-03-06,Coriander,Vegetable,All
215,2024-03-06,Tomato,Vegetable,Summer
215,2024-03-06,Ladyfinger,Vegetable,Summer
215,2024-03-06,Capsicum,Vegetable,Summer
216,2024-07-25,Banana,Fruit,Rainy
216,2024-07-25,Brinjal,Vegetable,Rainy
216,2024-07-25,Radish,Vegetable,Rainy
217,2024-11-30,Carrot,Vegetable,Winter
217,2024-11-30,Green Peas,Vegetable,Winter
217,2024-11-30,Garlic,Vegetable,All
218,2024-08-06,Potato,Vegetable,All
218,2024-08-06,Pumpkin,Vegetable,Rainy
218,2024-08-06,Brinjal,Vegetable,Rainy
218,2024-08-06,Bottle Gourd,Vegetable,Rainy
219,2024-05-30,Capsicum,Vegetable,Summer
219,2024-05-30,Ladyfinger,Vegetable,Summer
220,2024-08-09,Garlic,Vegetable,All
220,2024-08-09,Banana,Fruit,Rainy
220,2024-08-09,Onion,Vegetable,All
221,2024-10-05,Ginger,Vegetable,All
221,2024-10-05,Coriander,Vegetable,All
221,2024-10-05,Onion,Vegetable,All
222,2024-03-01,Pineapple,Fruit,Summer
222,2024-03-01,Tomato,Vegetable,Summer
222,2024-03-01,Watermelon,Fruit,Summer
222,2024-03-01,Coriander,Vegetable,All
222,2024-03-01,Capsicum,Vegetable,Summer
223,2024-05-15,Pineapple,Fruit,Summer
223,2024-05-15,Muskmelon,Fruit,Summer
223,2024-05-15,Watermelon,Fruit,Summer
223,2024-05-15,Papaya,Fruit,Summer
224,2024-07-13,Radish,Vegetable,Rainy
224,2024-07-13,Potato,Vegetable,All
225,2024-06-26,Pineapple,Fruit,Summer
225,2024-06-26,Onion,Vegetable,All
225,2024-06-26,Watermelon,Fruit,Summer
225,2024-06-26,Tomato,Vegetable,Summer
226,2024-03-27,Onion,Vegetable,All
226,2024-03-27,Ladyfinger,Vegetable,Summer
226,2024-03-27,Potato,Vegetable,All
227,2024-09-25,Brinjal,Vegetable,Rainy
227,2024-09-25,Chilli,Vegetable,Rainy
227,2024-09-25,Banana,Fruit,Rainy
227,2024-09-25,Ginger,Vegetable,All
228,2024-12-05,Ginger,Vegetable,All
228,2024-12-05,Garlic,Vegetable,All
228,2024-12-05,Carrot,Vegetable,Winter
229,2024-08-21,Bottle Gourd,Vegetable,Rainy
229,2024-08-21,Pumpkin,Vegetable,Rainy
230,2024-02-11,Garlic,Vegetable,All
230,2024-02-11,Apple,Fruit,Winter
230,2024-02-11,Spinach,Vegetable,Winter
230,2024-02-11,Onion,Vegetable,All
231,2024-08-30,Onion,Vegetable,All
231,2024-08-30,Ginger,Vegetable,All
231,2024-08-30,Chilli,Vegetable,Rainy
232,2024-11-13,Green Peas,Vegetable,Winter
232,2024-11-13,Guava,Fruit,Winter
233,2024-12-02,Ginger,Vegetable,All
233,2024-12-02,Coriander,Vegetable,All
233,2024-12-02,Guava,Fruit,Winter
233,2024-12-02,Garlic,Vegetable,All
233,2024-12-02,Beetroot,Vegetable,Winter
234,2024-05-27,Ladyfinger,Vegetable,Summer
234,2024-05-27,Garlic,Vegetable,All
234,2024-05-27,Potato,Vegetable,All
234,2024-05-27,Muskmelon,Fruit,Summer
234,2024-05-27,Pineapple,Fruit,Summer
235,2024-12-29,Guava,Fruit,Winter
235,2024-12-29,Spinach,Vegetable,Winter
235,2024-12-29,Ginger,Vegetable,All
235,2024-12-29,Green Peas,Vegetable,Winter
235,2024-12-29,Carrot,Vegetable,Winter
236,2024-10-08,Ginger,Vegetable,All
236,2024-10-08,Onion,Vegetable,All
236,2024-10-08,Potato,Vegetable,All
236,2024-10-08,Garlic,Vegetable,All
237,2024-11-29,Cauliflower,Vegetable,Winter
237,2024-11-29,Guava,Fruit,Winter
237,2024-11-29,Spinach,Vegetable,Winter
238,2024-04-07,Garlic,Vegetable,All
238,2024-04-07,Papaya,Fruit,Summer
239,2024-06-28,Onion,Vegetable,All
239,2024-06-28,Ladyfinger,Vegetable,Summer
239,2024-06-28,Papaya,Fruit,Summer
239,2024-06-28,Potato,Vegetable,All
239,2024-06-28,Ginger,Vegetable,All
240,2024-12-24,Apple,Fruit,Winter
240,2024-12-24,Cabbage,Vegetable,Winter
240,2024-12-24,Garlic,Vegetable,All
240,2024-12-24,Carrot,Vegetable,Winter
241,2024-03-09,Muskmelon,Fruit,Summer
241,2024-03-09,Mango,Fruit,Summer
241,2024-03-09,Garlic,Vegetable,All
241,2024-03-09,Coriander,Vegetable,All
241,2024-03-09,Papaya,Fruit,Summer
242,2024-07-29,Bottle Gourd,Vegetable,Rainy
242,2024-07-29,Brinjal,Vegetable,Rainy
242,2024-07-29,Coriander,Vegetable,All
243,2024-09-27,Garlic,Vegetable,All
243,2024-09-27,Onion,Vegetable,All
243,2024-09-27,Ginger,Vegetable,All
243,2024-09-27,Radish,Vegetable,Rainy
244,2024-03-18,Mango,Fruit,Summer
244,2024-03-18,Ladyfinger,Vegetable,Summer
244,2024-03-18,Ginger,Vegetable,All
244,2024-03-18,Onion,Vegetable,All
245,2024-06-28,Onion,Vegetable,All
245,2024-06-28,Pineapple,Fruit,Summer
245,2024-06-28,Coriander,Vegetable,All
245,2024-06-28,Watermelon,Fruit,Summer
246,2024-11-16,Ginger,Vegetable,All
246,2024-11-16,Coriander,Vegetable,All
246,2024-11-16,Guava,Fruit,Winter
247,2024-01-08,Coriander,Vegetable,All
247,2024-01-08,Beetroot,Vegetable,Winter
247,2024-01-08,Cauliflower,Vegetable,Winter
247,2024-01-08,Garlic,Vegetable,All
247,2024-01-08,Potato,Vegetable,All
248,2024-03-24,Watermelon,Fruit,Summer
248,2024-03-24,Ginger,Vegetable,All
248,2024-03-24,Muskmelon,Fruit,Summer
248,2024-03-24,Tomato,Vegetable,Summer
249,2024-04-16,Muskmelon,Fruit,Summer
249,2024-04-16,Onion,Vegetable,All
249,2024-04-16,Watermelon,Fruit,Summer
249,2024-04-16,Tomato,Vegetable,Summer
250,2024-12-11,Guava,Fruit,Winter
250,2024-12-11,Green Peas,Vegetable,Winter
251,2024-04-25,Potato,Vegetable,All
251,2024-04-25,Onion,Vegetable,All
252,2024-02-24,Ginger,Vegetable,All
252,2024-02-24,Guava,Fruit,Winter
252,2024-02-24,Spinach,Vegetable,Winter
252,2024-02-24,Potato,Vegetable,All
252,2024-02-24,Onion,Vegetable,All
253,2024-06-09,Tomato,Vegetable,Summer
253,2024-06-09,Potato,Vegetable,All
254,2024-01-07,Cabbage,Vegetable,Winter
254,2024-01-07,Beetroot,Vegetable,Winter
254,2024-01-07,Potato,Vegetable,All
255,2024-08-23,Brinjal,Vegetable,Rainy
255,2024-08-23,Garlic,Vegetable,All
256,2024-01-12,Green Peas,Vegetable,Winter
256,2024-01-12,Coriander,Vegetable,All
256,2024-01-12,Cauliflower,Vegetable,Winter
256,2024-01-12,Garlic,Vegetable,All
257,2024-07-22,Chilli,Vegetable,Rainy
257,2024-07-22,Bottle Gourd,Vegetable,Rainy
258,2024-04-12,Tomato,Vegetable,Summer
258,2024-04-12,Pineapple,Fruit,Summer
258,2024-04-12,Ladyfinger,Vegetable,Summer
258,2024-04-12,Capsicum,Vegetable,Summer
258,2024-04-12,Garlic,Vegetable,All
259,2024-02-28,Potato,Vegetable,All
259,2024-02-28,Green Peas,Vegetable,Winter
259,2024-02-28,Cabbage,Vegetable,Winter
260,2024-07-15,Chilli,Vegetable,Rainy
260,2024-07-15,Brinjal,Vegetable,Rainy
261,2024-02-08,Coriander,Vegetable,All
261,2024-02-08,Apple,Fruit,Winter
261,2024-02-08,Green Peas,Vegetable,Winter
262,2024-09-30,Garlic,Vegetable,All
262,2024-09-30,Brinjal,Vegetable,Rainy
262,2024-09-30,Ginger,Vegetable,All
263,2024-05-21,Ladyfinger,Vegetable,Summer
263,2024-05-21,Tomato,Vegetable,Summer
263,2024-05-21,Papaya,Fruit,Summer
263,2024-05-21,Mango,Fruit,Summer
264,2024-04-09,Ginger,Vegetable,All
264,2024-04-09,Muskmelon,Fruit,Summer
264,2024-04-09,Pineapple,Fruit,Summer
264,2024-04-09,Potato,Vegetable,All
264,2024-04-09,Papaya,Fruit,Summer
265,2024-01-24,Cauliflower,Vegetable,Winter
265,2024-01-24,Spinach,Vegetable,Winter
265,2024-01-24,Apple,Fruit,Winter
266,2024-11-16,Apple,Fruit,Winter
266,2024-11-16,Cabbage,Vegetable,Winter
266,2024-11-16,Garlic,Vegetable,All
267,2024-03-02,Muskmelon,Fruit,Summer
267,2024-03-02,Potato,Vegetable,All
267,2024-03-02,Onion,Vegetable,All
267,2024-03-02,Capsicum,Vegetable,Summer
267,2024-03-02,Mango,Fruit,Summer
268,2024-12-24,Beetroot,Vegetable,Winter
268,2024-12-24,Onion,Vegetable,All
268,2024-12-24,Cabbage,Vegetable,Winter
268,2024-12-24,Guava,Fruit,Winter
269,2024-10-03,Onion,Vegetable,All
269,2024-10-03,Potato,Vegetable,All
269,2024-10-03,Ginger,Vegetable,All
270,2024-05-27,Tomato,Vegetable,Summer
270,2024-05-27,Capsicum,Vegetable,Summer
270,2024-05-27,Papaya,Fruit,Summer
271,2024-04-22,Ladyfinger,Vegetable,Summer
271,2024-04-22,Capsicum,Vegetable,Summer
271,2024-04-22,Mango,Fruit,Summer
271,2024-04-22,Potato,Vegetable,All
271,2024-04-22,Tomato,Vegetable,Summer
272,2024-02-07,Coriander,Vegetable,All
272,2024-02-07,Garlic,Vegetable,All
272,2024-02-07,Onion,Vegetable,All
273,2024-04-19,Onion,Vegetable,All
273,2024-04-19,Ginger,Vegetable,All
274,2024-09-06,Chilli,Vegetable,Rainy
274,2024-09-06,Banana,Fruit,Rainy
274,2024-09-06,Ginger,Vegetable,All
275,2024-08-05,Chilli,Vegetable,Rainy
275,2024-08-05,Brinjal,Vegetable,Rainy
276,2024-12-10,Cauliflower,Vegetable,Winter
276,2024-12-10,Ginger,Vegetable,All
277,2024-08-19,Onion,Vegetable,All
277,2024-08-19,Garlic,Vegetable,All
277,2024-08-19,Potato,Vegetable,All
278,2024-01-18,Garlic,Vegetable,All
278,2024-01-18,Guava,Fruit,Winter
278,2024-01-18,Ginger,Vegetable,All
278,2024-01-18,Cauliflower,Vegetable,Winter
278,2024-01-18,Apple,Fruit,Winter
279,2024-09-26,Chilli,Vegetable,Rainy
279,2024-09-26,Garlic,Vegetable,All
279,2024-09-26,Radish,Vegetable,Rainy
279,2024-09-26,Bottle Gourd,Vegetable,Rainy
279,2024-09-26,Brinjal,Vegetable,Rainy
280,2024-10-19,Garlic,Vegetable,All
280,2024-10-19,Potato,Vegetable,All
280,2024-10-19,Onion,Vegetable,All
280,2024-10-19,Ginger,Vegetable,All
281,2024-08-17,Brinjal,Vegetable,Rainy
281,2024-08-17,Chilli,Vegetable,Rainy
281,2024-08-17,Radish,Vegetable,Rainy
282,2024-02-14,Spinach,Vegetable,Winter
282,2024-02-14,Cabbage,Vegetable,Winter
283,2024-11-06,Green Peas,Vegetable,Winter
283,2024-11-06,Onion,Vegetable,All
284,2024-05-06,Ladyfinger,Vegetable,Summer
284,2024-05-06,Watermelon,Fruit,Summer
284,2024-05-06,Ginger,Vegetable,All
285,2024-07-15,Brinjal,Vegetable,Rainy
285,2024-07-15,Potato,Vegetable,All
285,2024-07-15,Radish,Vegetable,Rainy
285,2024-07-15,Banana,Fruit,Rainy
286,2024-11-23,Apple,Fruit,Winter
286,2024-11-23,Carrot,Vegetable,Winter
286,2024-11-23,Garlic,Vegetable,All
287,2024-06-04,Onion,Vegetable,All
287,2024-06-04,Potato,Vegetable,All
287,2024-06-04,Ladyfinger,Vegetable,Summer
287,2024-06-04,Muskmelon,Fruit,Summer
288,2024-07-25,Radish,Vegetable,Rainy
288,2024-07-25,Onion,Vegetable,All
289,2024-07-18,Coriander,Vegetable,All
289,2024-07-18,Pumpkin,Vegetable,Rainy
289,2024-07-18,Banana,Fruit,Rainy
289,2024-07-18,Chilli,Vegetable,Rainy
290,2024-02-25,Guava,Fruit,Winter
290,2024-02-25,Onion,Vegetable,All
290,2024-02-25,Coriander,Vegetable,All
290,2024-02-25,Carrot,Vegetable,Winter
290,2024-02-25,Spinach,Vegetable,Winter
291,2024-02-20,Spinach,Vegetable,Winter
291,2024-02-20,Carrot,Vegetable,Winter
291,2024-02-20,Cauliflower,Vegetable,Winter
291,2024-02-20,Apple,Fruit,Winter
291,2024-02-20,Green Peas,Vegetable,Winter
292,2024-06-13,Tomato,Vegetable,Summer
292,2024-06-13,Onion,Vegetable,All
292,2024-06-13,Ginger,Vegetable,All
293,2024-01-17,Garlic,Vegetable,All
293,2024-01-17,Ginger,Vegetable,All
293,2024-01-17,Guava,Fruit,Winter
293,2024-01-17,Spinach,Vegetable,Winter
293,2024-01-17,Carrot,Vegetable,Winter
294,2024-10-09,Garlic,Vegetable,All
294,2024-10-09,Coriander,Vegetable,All
294,2024-10-09,Ginger,Vegetable,All
294,2024-10-09,Potato,Vegetable,All
294,2024-10-09,Onion,Vegetable,All
295,2024-10-20,Potato,Vegetable,All
295,2024-10-20,Onion,Vegetable,All
295,2024-10-20,Coriander,Vegetable,All
296,2024-05-27,Potato,Vegetable,All
296,2024-05-27,Coriander,Vegetable,All
297,2024-03-28,Muskmelon,Fruit,Summer
297,2024-03-28,Tomato,Vegetable,Summer
297,2024-03-28,Garlic,Vegetable,All
297,2024-03-28,Potato,Vegetable,All
298,2024-02-15,Potato,Vegetable,All
298,2024-02-15,Onion,Vegetable,All
298,2024-02-15,Beetroot,Vegetable,Winter
298,2024-02-15,Carrot,Vegetable,Winter
299,2024-07-22,Radish,Vegetable,Rainy
299,2024-07-22,Banana,Fruit,Rainy
299,2024-07-22,Bottle Gourd,Vegetable,Rainy
299,2024-07-22,Coriander,Vegetable,All
299,2024-07-22,Pumpkin,Vegetable,Rainy
300,2024-12-21,Garlic,Vegetable,All
300,2024-12-21,Spinach,Vegetable,Winter
301,2024-12-13,Apple,Fruit,Winter
301,2024-12-13,Carrot,Vegetable,Winter
301,2024-12-13,Cauliflower,Vegetable,Winter
301,2024-12-13,Ginger,Vegetable,All
302,2024-10-16,Onion,Vegetable,All
302,2024-10-16,Coriander,Vegetable,All
302,2024-10-16,Garlic,Vegetable,All
302,2024-10-16,Potato,Vegetable,All
302,2024-10-16,Ginger,Vegetable,All
303,2024-01-17,Green Peas,Vegetable,Winter
303,2024-01-17,Onion,Vegetable,All
304,2024-01-27,Beetroot,Vegetable,Winter
304,2024-01-27,Garlic,Vegetable,All
304,2024-01-27,Spinach,Vegetable,Winter
304,2024-01-27,Ginger,Vegetable,All
304,2024-01-27,Cauliflower,Vegetable,Winter
305,2024-10-20,Potato,Vegetable,All
305,2024-10-20,Onion,Vegetable,All
305,2024-10-20,Garlic,Vegetable,All
305,2024-10-20,Coriander,Vegetable,All
306,2024-01-23,Potato,Vegetable,All
306,2024-01-23,Cauliflower,Vegetable,Winter
306,2024-01-23,Guava,Fruit,Winter
306,2024-01-23,Ginger,Vegetable,All
306,2024-01-23,Green Peas,Vegetable,Winter
307,2024-07-15,Brinjal,Vegetable,Rainy
307,2024-07-15,Coriander,Vegetable,All
307,2024-07-15,Onion,Vegetable,All
308,2024-10-25,Onion,Vegetable,All
308,2024-10-25,Potato,Vegetable,All
309,2024-08-11,Coriander,Vegetable,All
309,2024-08-11,Brinjal,Vegetable,Rainy
309,2024-08-11,Pumpkin,Vegetable,Rainy
309,2024-08-11,Garlic,Vegetable,All
309,2024-08-11,Ginger,Vegetable,All
310,2024-04-06,Ginger,Vegetable,All
310,2024-04-06,Pineapple,Fruit,Summer
311,2024-06-08,Ginger,Vegetable,All
311,2024-06-08,Pineapple,Fruit,Summer
311,2024-06-08,Garlic,Vegetable,All
311,2024-06-08,Capsicum,Vegetable,Summer
312,2024-01-06,Potato,Vegetable,All
312,2024-01-06,Carrot,Vegetable,Winter
313,2024-10-02,Ginger,Vegetable,All
313,2024-10-02,Onion,Vegetable,All
313,2024-10-02,Coriander,Vegetable,All
314,2024-11-14,Cauliflower,Vegetable,Winter
314,2024-11-14,Cabbage,Vegetable,Winter
314,2024-11-14,Beetroot,Vegetable,Winter
314,2024-11-14,Spinach,Vegetable,Winter
315,2024-05-28,Ginger,Vegetable,All
315,2024-05-28,Mango,Fruit,Summer
316,2024-12-18,Guava,Fruit,Winter
316,2024-12-18,Beetroot,Vegetable,Winter
316,2024-12-18,Green Peas,Vegetable,Winter
316,2024-12-18,Coriander,Vegetable,All
317,2024-02-08,Garlic,Vegetable,All
317,2024-02-08,Spinach,Vegetable,Winter
317,2024-02-08,Apple,Fruit,Winter
318,2024-10-22,Coriander,Vegetable,All
318,2024-10-22,Ginger,Vegetable,All
319,2024-10-05,Garlic,Vegetable,All
319,2024-10-05,Onion,Vegetable,All
319,2024-10-05,Ginger,Vegetable,All
319,2024-10-05,Coriander,Vegetable,All
320,2024-07-24,Ginger,Vegetable,All
320,2024-07-24,Potato,Vegetable,All
321,2024-05-04,Muskmelon,Fruit,Summer
321,2024-05-04,Potato,Vegetable,All
321,2024-05-04,Pineapple,Fruit,Summer
322,2024-10-15,Potato,Vegetable,All
322,2024-10-15,Ginger,Vegetable,All
322,2024-10-15,Garlic,Vegetable,All
322,2024-10-15,Coriander,Vegetable,All
323,2024-06-17,Tomato,Vegetable,Summer
323,2024-06-17,Potato,Vegetable,All
324,2024-08-15,Banana,Fruit,Rainy
324,2024-08-15,Bottle Gourd,Vegetable,Rainy
325,2024-05-20,Papaya,Fruit,Summer
325,2024-05-20,Mango,Fruit,Summer
325,2024-05-20,Watermelon,Fruit,Summer
325,2024-05-20,Muskmelon,Fruit,Summer
326,2024-10-12,Ginger,Vegetable,All
326,2024-10-12,Potato,Vegetable,All
326,2024-10-12,Onion,Vegetable,All
327,2024-07-26,Onion,Vegetable,All
327,2024-07-26,Garlic,Vegetable,All
327,2024-07-26,Bottle Gourd,Vegetable,Rainy
328,2024-11-06,Green Peas,Vegetable,Winter
328,2024-11-06,Apple,Fruit,Winter
328,2024-11-06,Garlic,Vegetable,All
328,2024-11-06,Beetroot,Vegetable,Winter
328,2024-11-06,Ginger,Vegetable,All
329,2024-07-17,Onion,Vegetable,All
329,2024-07-17,Pumpkin,Vegetable,Rainy
329,2024-07-17,Chilli,Vegetable,Rainy
330,2024-11-18,Green Peas,Vegetable,Winter
330,2024-11-18,Carrot,Vegetable,Winter
330,2024-11-18,Garlic,Vegetable,All
330,2024-11-18,Ginger,Vegetable,All
331,2024-05-16,Capsicum,Vegetable,Summer
331,2024-05-16,Ginger,Vegetable,All
